0,0.8804654
1,0.4490441
2,0.5287148
3,0.579643
4,0.5879138
5,0.6345047
6,0.5322852
7,0.532557
8,0.5905281
9,0.5823009
10,0.535586
11,0.5338645
12,0.5053242
13,0.4963946
14,0.4113199
15,0.4228362
16,0.3918158
17,0.3283065
18,0.3309594
19,0.307098
20,0.3137611
21,0.3247531
22,0.3267249
23,0.3316825
24,0.3283883
25,0.3278167
26,0.3016222
27,0.2995283
28,0.312199
29,0.314064
30,0.3233043
31,0.3236538
32,0.3296455
33,0.3209444
34,0.331716
35,0.339117
36,0.3471024
37,0.3489772
38,0.3494648
39,0.356396
40,0.3622078
41,0.36386
42,0.3625924
43,0.3634166
44,0.3669968
45,0.3776902
46,0.3812849
47,0.3816449
48,0.382901
49,0.3867832
50,0.3869005
51,0.3875659
52,0.3876547
53,0.3881733
54,0.3888358
55,0.3853733
56,0.388818
57,0.3924848
58,0.3928657
59,0.3921889
60,0.3950886
61,0.396098
62,0.3928379
63,0.3905875
64,0.3941007
65,0.3935094
66,0.3933551
67,0.3971518
68,0.3942475
69,0.3927173
70,0.3914375
71,0.3911537
72,0.3929584
73,0.3926893
74,0.3924911
75,0.3910575
76,0.3889925
77,0.3912585
78,0.3881486
79,0.3866806
80,0.3807396
81,0.3858093
82,0.3748975
83,0.3747273
84,0.3753575
85,0.3757241
86,0.3752015
87,0.3758767
88,0.3800545
89,0.3802449
90,0.3819721
91,0.383751
92,0.3815416
93,0.3799579
94,0.3808278
95,0.3777525
96,0.3799431
97,0.378754
98,0.3805358
99,0.3817471
100,0.3835931
101,0.3851847
102,0.3851732
103,0.3872407
104,0.38467
105,0.3842991
106,0.3843099
107,0.3861496
108,0.3868128
109,0.3878674
110,0.3888194
111,0.3856087
112,0.3853565
113,0.3842085
114,0.3858878
115,0.3884386
116,0.3877949
117,0.3877661
118,0.3884677
119,0.3877401
120,0.3864411
121,0.3872679
122,0.3888274
123,0.3819837
124,0.3813079
125,0.3782655
126,0.3776061
127,0.3777535
128,0.377738
129,0.3775274
130,0.3797651
131,0.380409
132,0.3800837
133,0.3796858
134,0.3797956
135,0.3813514
136,0.3819808
137,0.3841775
138,0.3833005
139,0.381152
140,0.3831607
141,0.3882953
142,0.3894974
143,0.3884737
144,0.3897665
145,0.3909512
146,0.3908648
147,0.3933534
148,0.394549
149,0.3951324
150,0.3950549
151,0.397106
152,0.3990256
153,0.4016789
154,0.3948939
155,0.3961787
156,0.3962171
157,0.3971329
158,0.3969081
159,0.3978119
160,0.3981676
161,0.3977377
162,0.3986427
163,0.3983739
164,0.3985432
165,0.3980343
166,0.3972191
167,0.3976277
168,0.3986109
169,0.3976157
170,0.3984578
171,0.3984825
172,0.3981206
173,0.3982227
174,0.3995747
175,0.3991136
176,0.4009551
177,0.4009355
178,0.4008264
179,0.4015257
180,0.401193
181,0.3980663
182,0.3992313
183,0.398917
184,0.398971
185,0.3996226
186,0.3995022
187,0.4003172
188,0.3868426
189,0.3871244
190,0.3871057
191,0.3853329
192,0.3839571
193,0.3841408
194,0.3847112
195,0.3819704
196,0.382137
197,0.3821078
198,0.3822746
199,0.381672
200,0.3829629
201,0.3838429
202,0.3834832
203,0.3847666
204,0.3849933
205,0.3830932
206,0.3837527
207,0.3834881
