0,-0.4654149
1,-0.5291317
2,-0.7394775
3,-0.5441347
4,-0.4837684
5,-0.5001038
6,-0.4621094
7,-0.4497552
8,-0.4753681
9,-0.4251408
10,-0.4052987
11,-0.3980328
12,-0.402405
13,-0.380507
14,-0.5823429
15,-0.5613012
16,-0.5486994
17,-0.5534741
18,-0.5677174
19,-0.5313668
20,-0.5325293
21,-0.5775017
22,-0.5621942
23,-0.555119
24,-0.5479727
25,-0.5624669
26,-0.5307568
27,-0.5237759
28,-0.5142579
29,-0.5013294
30,-0.5177702
31,-0.5102473
32,-0.5062536
33,-0.4670744
34,-0.503557
35,-0.4989164
36,-0.4923458
37,-0.4607711
38,-0.4970133
39,-0.475468
40,-0.47211
41,-0.4651662
42,-0.4579161
43,-0.4667943
44,-0.4478759
45,-0.4319318
46,-0.4201598
47,-0.4069112
48,-0.399465
49,-0.4120006
50,-0.4106507
51,-0.4064053
52,-0.4097927
53,-0.4160332
54,-0.4157247
55,-0.4125107
56,-0.4094276
57,-0.4085175
58,-0.4064216
59,-0.3967814
60,-0.401477
61,-0.3979066
62,-0.3974417
63,-0.3982334
64,-0.3967763
65,-0.3885525
66,-0.3764348
67,-0.3712624
68,-0.3731682
69,-0.3789783
70,-0.3798524
71,-0.3856668
72,-0.3843538
73,-0.3793239
74,-0.3958117
75,-0.3845253
76,-0.3861527
77,-0.3868938
78,-0.3865227
79,-0.3923041
80,-0.387289
81,-0.3879284
82,-0.3883399
83,-0.3862335
84,-0.391006
85,-0.392651
86,-0.3868688
87,-0.3852256
88,-0.3825645
89,-0.3819192
90,-0.3749054
91,-0.3781939
92,-0.3721293
93,-0.3699972
94,-0.3702862
95,-0.3688247
96,-0.3685111
97,-0.3658961
98,-0.3705108
99,-0.3680302
100,-0.3682541
101,-0.3665258
102,-0.3644686
103,-0.3665594
104,-0.365061
105,-0.3610931
106,-0.3666402
107,-0.365078
108,-0.3684059
109,-0.3708238
110,-0.3623952
111,-0.3594099
112,-0.3529264
113,-0.3577968
114,-0.3579841
115,-0.3544444
116,-0.3554625
117,-0.3538809
118,-0.3547956
119,-0.3538361
120,-0.3496006
121,-0.3481652
122,-0.3425313
123,-0.3374171
124,-0.3326041
125,-0.3364334
126,-0.335835
127,-0.3343901
128,-0.3335344
129,-0.3337491
130,-0.3333847
131,-0.3317358
132,-0.3304009
133,-0.3305921
134,-0.3298295
135,-0.3276375
136,-0.3260123
137,-0.3251439
138,-0.3254865
139,-0.3237147
140,-0.3211684
141,-0.3194184
142,-0.3216511
143,-0.3200689
144,-0.3185569
145,-0.318251
146,-0.3143473
147,-0.3238326
148,-0.321966
149,-0.3205515
150,-0.3189905
151,-0.3175652
152,-0.3167766
153,-0.3146106
154,-0.3038486
155,-0.3027348
156,-0.3038641
157,-0.3021614
158,-0.298246
159,-0.2949873
160,-0.296119
161,-0.2945525
162,-0.2920195
163,-0.2911518
164,-0.2886253
165,-0.2877871
166,-0.286878
167,-0.2848608
168,-0.2844656
169,-0.2843021
170,-0.2834813
171,-0.2825699
172,-0.2818657
173,-0.2799357
174,-0.2787337
175,-0.2790876
176,-0.2770285
177,-0.2764107
178,-0.2749327
179,-0.2719727
180,-0.2713306
181,-0.2675054
182,-0.2664834
183,-0.2658189
184,-0.2615449
185,-0.2723129
186,-0.2753089
187,-0.2837134
188,-0.2830324
189,-0.277447
190,-0.2755279
191,-0.2747349
192,-0.2733276
193,-0.2724828
194,-0.2716952
195,-0.2697012
196,-0.2661252
197,-0.2656652
198,-0.2663794
199,-0.26632
200,-0.2675301
201,-0.2675249
202,-0.2671255
203,-0.2666845
204,-0.2660775
205,-0.2643734
206,-0.2646431
207,-0.2686639
208,-0.267562
209,-0.2671576
210,-0.2665627
211,-0.2666988
212,-0.2659299
213,-0.265509
214,-0.2648484
215,-0.2605332
216,-0.2617776
217,-0.2637508
218,-0.2625858
219,-0.2600764
220,-0.2595147
221,-0.2600329
222,-0.2598143
223,-0.2573369
224,-0.2565369
225,-0.255431
226,-0.254758
227,-0.2542085
228,-0.2532924
229,-0.2528001
230,-0.2488519
231,-0.2475975
232,-0.2480013
233,-0.2471237
234,-0.245481
235,-0.2443475
236,-0.2438132
237,-0.2426422
238,-0.2419132
239,-0.2413852
240,-0.2408566
241,-0.2403121
242,-0.240385
243,-0.2398626
244,-0.2393407
245,-0.2386815
246,-0.2413578
247,-0.2424738
248,-0.2388673
249,-0.2369888
250,-0.2363483
251,-0.2374786
252,-0.2366448
253,-0.2358712
254,-0.235001
255,-0.2348801
256,-0.2343756
257,-0.2339293
258,-0.2335895
259,-0.2323091
260,-0.2308164
261,-0.2303168
262,-0.2296718
263,-0.229174
264,-0.221689
265,-0.2206179
266,-0.2201389
267,-0.2195214
268,-0.2221948
269,-0.2216338
270,-0.2208858
271,-0.2201952
272,-0.2192774
273,-0.2196694
274,-0.2220015
275,-0.2215119
276,-0.2210319
277,-0.2206417
278,-0.2227391
279,-0.2222638
280,-0.2217597
281,-0.2216453
282,-0.2210692
283,-0.2213815
284,-0.2211016
285,-0.2204992
286,-0.2199333
287,-0.2192973
288,-0.2190341
289,-0.218563
290,-0.2177291
291,-0.2172642
292,-0.2172778
293,-0.2173672
294,-0.2164171
295,-0.2173045
296,-0.2158753
297,-0.2155281
298,-0.2147796
299,-0.2129841
300,-0.2097807
301,-0.2096988
302,-0.2074845
303,-0.2075875
304,-0.2060407
305,-0.2054818
306,-0.2051326
