0,3
1,37
2,23
3,6
4,21
5,4
6,4
7,2
8,49
9,23
10,22
11,28
12,6
13,16
14,8
15,37
16,11
17,18
18,7
19,20
20,46
21,31
22,12
23,54
24,88
25,10
26,66
27,94
28,15
29,20
30,11
31,66
32,13
33,57
34,40
35,15
36,55
37,31
38,17
39,34
40,39
41,6
42,45
43,13
44,24
45,14
46,14
47,77
48,13
49,14
50,42
51,18
52,23
53,36
54,41
55,17
56,70
57,20
58,40
59,8
60,29
61,12
62,30
63,43
64,21
65,18
66,39
67,25
68,32
69,17
70,65
71,13
72,82
73,38
74,8
75,6
76,10
77,76
78,21
79,14
80,57
81,59
82,11
83,47
84,18
85,20
86,33
87,62
88,92
89,33
90,26
91,79
92,17
93,40
94,34
95,40
96,55
97,24
98,41
99,83
100,37
101,16
102,17
103,66
104,39
105,20
106,26
107,17
108,13
109,51
110,72
111,25
112,30
113,51
114,23
115,25
116,55
117,78
118,6
119,70
120,28
121,8
122,37
123,21
124,15
125,17
126,9
127,14
128,34
129,21
130,24
131,23
132,23
133,33
134,63
135,27
136,112
137,28
138,79
139,9
140,15
141,23
142,9
143,25
144,70
145,72
146,15
147,26
148,41
149,22
150,29
151,54
152,29
153,31
154,12
155,45
156,82
157,62
158,29
159,31
160,22
161,9
162,25
163,34
164,5
165,15
166,29
167,9
168,16
169,75
170,36
171,24
172,29
173,21
174,16
175,21
176,28
177,13
178,34
179,50
180,37
181,7
182,33
183,48
184,20
185,11
186,5
187,48
188,26
189,51
190,65
191,61
192,19
193,26
194,12
195,91
196,69
197,10
198,29
199,8
200,100
201,50
202,56
203,64
204,33
205,34
206,89
207,11
208,46
209,17
210,53
211,11
212,11
213,44
214,23
215,55
216,23
217,8
218,8
219,17
220,46
221,44
222,17
223,7
224,57
225,57
226,13
227,15
228,33
229,13
230,50
231,11
232,11
233,107
234,16
235,52
236,34
237,11
238,37
239,39
240,11
241,8
242,33
243,35
244,42
245,16
246,28
247,52
248,98
249,51
250,9
251,17
252,18
253,78
254,26
255,48
256,29
257,10
258,11
259,52
260,13
261,16
262,104
263,12
264,11
265,35
266,23
267,8
268,10
269,21
270,29
271,33
272,24
273,8
274,17
275,52
276,13
277,33
278,12
279,25
280,28
281,27
282,14
283,28
284,7
285,47
286,9
287,36
288,19
289,43
290,11
291,38
292,26
293,30
294,37
295,38
296,33
297,20
298,10
299,34
300,119
301,51
302,45
303,21
304,36
305,10
306,72
307,7
308,15
309,96
310,8
311,10
312,23
313,29
314,23
315,78
316,27
317,146
318,16
319,12
320,22
321,11
322,54
323,16
324,60
325,30
326,49
327,15
328,62
329,49
330,26
331,9
332,29
333,53
334,41
335,18
336,21
337,5
338,3
339,61
340,12
341,77
342,23
343,12
344,16
345,14
346,9
347,10
348,66
349,26
350,8
351,12
352,44
353,9
354,28
355,27
356,18
357,66
358,18
359,9
360,21
361,15
362,44
363,62
364,42
365,18
366,60
367,23
368,36
369,7
370,105
371,17
372,10
373,6
374,46
375,31
376,79
377,28
378,22
379,33
380,6
381,22
382,34
383,50
384,15
385,25
386,17
387,104
388,46
389,26
390,10
391,82
392,4
393,21
394,22
395,5
396,6
397,28
398,46
399,12
400,55
401,15
402,96
403,9
404,43
405,11
406,65
407,40
408,55
409,23
410,57
411,27
412,52
413,17
414,26
415,13
416,50
417,75
418,24
419,15
420,29
421,22
422,4
423,25
424,11
425,66
426,34
427,9
428,9
429,37
430,52
431,11
432,14
433,27
434,13
435,21
436,15
437,29
438,9
439,22
440,7
441,41
442,68
443,41
444,11
445,13
446,37
447,13
448,30
449,37
450,14
451,38
452,30
453,113
454,24
455,12
456,23
457,37
458,38
459,57
460,27
461,31
462,16
463,24
464,24
465,7
466,10
467,69
468,25
469,70
470,15
471,17
472,20
473,7
474,13
475,17
476,25
477,59
478,45
479,8
480,64
481,7
482,7
483,35
484,42
485,20
486,53
487,11
488,23
489,11
490,12
491,12
492,38
493,99
494,30
495,7
496,23
497,27
498,35
499,50
500,47
501,80
502,9
503,100
504,90
505,6
506,15
507,14
508,21
509,15
510,34
511,42
512,50
513,14
514,24
515,94
516,17
517,28
518,13
519,9
520,36
521,56
522,14
523,16
524,22
525,16
526,37
527,15
528,12
529,25
530,41
531,20
532,16
533,19
534,27
535,21
536,15
537,31
538,32
539,13
540,21
541,10
542,16
543,35
544,37
545,21
546,18
547,68
548,49
549,86
550,32
551,13
552,10
553,20
554,8
555,50
556,15
557,16
558,12
559,88
560,19
561,6
562,13
563,11
564,27
565,73
566,20
567,75
568,21
569,50
570,9
571,21
572,24
573,32
574,25
575,30
576,20
577,36
578,34
579,40
580,14
581,8
582,78
583,26
584,22
585,4
586,21
587,70
588,14
589,66
590,20
591,38
592,16
593,4
594,72
595,12
596,30
597,50
598,106
599,50
600,21
601,11
602,17
603,20
604,19
