0,10
1,10
2,30
3,37
4,31
5,13
6,14
7,4
8,15
9,7
10,4
11,17
12,8
13,7
14,109
15,29
16,14
17,34
18,22
19,98
20,17
21,70
22,8
23,10
24,11
25,86
26,59
27,4
28,24
29,14
30,43
31,9
32,15
33,66
34,91
35,5
36,38
37,49
38,130
39,28
40,15
41,9
42,9
43,29
44,54
45,27
46,20
47,35
48,13
49,32
50,30
51,16
52,78
53,34
54,31
55,11
56,18
57,99
58,3
59,25
60,32
61,39
62,23
63,12
64,4
65,79
66,75
67,34
68,118
69,40
70,24
71,61
72,4
73,22
74,101
75,50
76,40
77,15
78,17
79,71
80,44
81,29
82,14
83,5
84,40
85,25
86,55
87,4
88,17
89,31
90,99
91,25
92,27
93,6
94,12
95,15
96,10
97,14
98,38
99,7
100,19
101,28
102,6
103,19
104,14
105,41
106,46
107,6
108,70
109,61
110,45
111,45
112,36
113,28
114,26
115,39
116,30
117,15
118,32
119,3
120,31
121,30
122,71
123,31
124,36
125,32
126,5
127,29
128,18
129,10
130,9
131,10
132,5
133,22
134,16
135,10
136,18
137,3
138,60
139,16
140,9
141,12
142,25
143,13
144,15
145,6
146,23
147,115
148,8
149,9
150,8
151,6
152,3
153,33
154,80
155,22
156,24
157,19
158,34
159,19
160,13
161,9
162,21
163,7
164,29
165,12
166,4
167,35
168,5
169,14
170,7
171,10
172,3
173,17
174,11
175,37
176,14
177,6
178,44
179,27
180,5
181,62
182,11
183,3
184,31
185,84
186,27
187,110
188,5
189,54
190,31
191,4
192,11
193,8
194,4
195,21
196,31
197,4
198,63
199,5
200,39
201,9
202,7
203,2
204,3
205,12
206,10
207,44
208,12
209,38
210,3
211,9
212,15
213,2
214,9
215,126
216,15
217,24
218,7
219,17
220,3
221,7
222,6
223,28
224,8
225,26
226,9
227,3
228,32
229,10
230,33
231,8
232,46
233,9
234,20
235,7
236,3
237,13
238,10
239,3
240,3
241,5
242,62
243,3
244,3
245,4
246,50
247,21
248,40
249,15
250,4
251,24
252,11
253,5
254,8
255,9
256,3
257,8
258,4
259,11
260,16
261,3
262,6
263,3
264,94
265,10
266,3
267,4
268,35
269,11
270,9
271,7
272,8
273,10
274,34
275,3
276,3
277,8
278,32
279,3
280,7
281,18
282,6
283,22
284,7
285,4
286,11
287,18
288,5
289,3
290,6
291,3
292,9
293,19
294,7
295,23
296,11
297,13
298,7
299,18
300,69
301,8
302,65
303,8
304,50
305,6
306,4
307,9
308,6
309,15
310,14
311,3
312,8
313,8
314,6
