0,2,
1,2,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,
11,0,
12,4,
13,2,
14,3,
15,2,
16,2,
17,0,
18,2,
19,0,
20,2,
21,2,
22,2,
23,2,
24,4,
25,2,
26,0,
27,2,
28,2,
29,5,
30,2,
31,2,
32,2,
33,2,
34,2,
35,2,
36,2,
37,2,
38,2,
39,2,
40,2,
41,0,
42,5,
43,0,
44,0,
45,2,
46,2,
47,2,
48,2,
49,2,
50,2,
51,2,
52,2,
53,2,
54,2,
55,2,
56,2,
57,5,
58,2,
59,1,
60,2,
61,2,
62,2,
63,2,
64,2,
65,2,
66,2,
67,2,
68,2,
69,2,
70,2,
71,2,
72,2,
73,4,
74,2,
75,2,
76,2,
77,2,
78,2,
79,2,
80,2,
81,2,
82,2,
83,2,
84,2,
85,2,
86,2,
87,2,
88,5,
89,2,
90,2,
91,2,
92,2,
93,2,
94,2,
95,2,
96,2,
97,2,
98,2,
99,2,
100,2,
101,2,
102,4,
103,4,
104,4,
105,2,
106,2,
107,2,
108,2,
109,2,
110,2,
111,2,
112,2,
113,2,
114,2,
115,2,
116,2,
117,4,
118,4,
119,4,
120,0,
121,0,
122,0,
123,2,
124,2,
125,2,
126,2,
127,2,
128,1,
129,0,
130,2,
131,2,
132,2,
133,1,
134,4,
135,1,
136,0,
137,0,
138,0,
139,0,
140,0,
141,0,
142,0,
143,0,
144,0,
145,5,
146,5,
147,5,
148,0,
149,1,
150,3,
151,0,
152,0,
153,0,
154,0,
155,0,
156,5,
157,3,
158,5,
159,0,
160,5,
161,5,
162,1,
163,3,
164,3,
165,0,
166,2,
167,5,
168,3,
169,3,
170,1,
171,3,
172,3,
173,5,
174,3,
175,3,
176,3,
177,4,
178,0,
179,3,
180,4,
181,2,
182,0,
183,0,
184,0,
185,0,
186,2,
187,2,
188,0,
189,1,
190,0,
191,2,
192,2,
193,2,
194,3,
195,4,
196,2,
197,2,
198,0,
199,0,
200,2,
201,2,
202,2,
203,2,
204,2,
205,2,
206,0,
207,5,
208,4,
209,1,
210,2,
211,2,
212,2,
213,0,
214,0,
215,2,
216,2,
217,2,
218,2,
219,2,
220,2,
221,0,
222,5,
223,2,
224,0,
225,2,
226,2,
227,2,
228,0,
229,0,
230,2,
231,2,
232,2,
233,2,
234,2,
235,2,
236,2,
237,1,
238,4,
239,2,
240,2,
241,2,
242,2,
243,2,
244,2,
245,2,
246,2,
247,2,
248,2,
249,2,
250,2,
251,2,
252,2,
253,1,
254,2,
255,2,
256,2,
257,2,
258,2,
259,2,
260,2,
261,2,
262,2,
263,2,
264,2,
265,2,
266,2,
267,2,
268,2,
269,2,
270,2,
271,2,
272,5,
273,2,
274,2,
275,2,
276,2,
277,2,
278,2,
279,2,
280,2,
281,2,
282,2,
283,2,
284,2,
285,2,
286,5,
287,5,
288,2,
289,2,
290,5,
291,2,
292,2,
293,2,
294,2,
295,2,
296,2,
297,2,
298,4,
299,1,
300,5,
301,5,
302,5,
303,2,
304,2,
305,5,
306,2,
307,5,
308,5,
309,5,
310,2,
311,5,
312,5,
313,4,
314,2,
315,5,
316,5,
317,5,
318,5,
319,5,
320,5,
321,5,
322,5,
323,5,
324,0,
325,5,
326,5,
327,5,
328,0,
329,5,
330,2,
331,0,
332,5,
333,5,
334,5,
335,5,
336,1,
337,5,
338,3,
339,3,
340,5,
341,5,
342,1,
343,2,
344,3,
345,4,
346,0,
347,5,
348,3,
349,3,
350,3,
351,3,
352,3,
353,3,
354,3,
355,3,
356,5,
357,3,
358,3,
359,3,
360,4,
361,4,
362,0,
363,0,
364,0,
365,0,
366,2,
367,2,
368,0,
369,0,
370,2,
371,0,
372,2,
373,2,
374,5,
375,2,
376,2,
377,0,
378,0,
379,0,
380,2,
381,2,
382,2,
383,0,
384,2,
385,2,
386,1,
387,4,
388,2,
389,2,
390,2,
391,2,
392,2,
393,0,
394,0,
395,2,
396,2,
397,2,
398,2,
399,0,
400,2,
401,0,
402,5,
403,4,
404,1,
405,2,
406,2,
407,2,
408,0,
409,2,
410,2,
411,2,
412,2,
413,2,
414,2,
415,2,
416,2,
417,4,
418,2,
419,2,
420,2,
421,2,
422,2,
423,0,
424,2,
425,2,
426,2,
427,2,
428,2,
429,2,
430,2,
431,2,
432,0,
433,2,
434,2,
435,2,
436,2,
437,2,
