0,4
1,4
2,4
3,1
4,1
5,1
6,6
7,6
8,4
9,8
10,2
11,8
12,6
13,6
14,4
15,7
16,6
17,4
18,2
19,7
20,4
21,0
22,2
23,4
24,2
25,1
26,0
27,1
28,7
29,2
30,7
31,1
32,8
33,0
34,2
35,1
36,0
37,0
38,0
39,4
40,8
41,2
42,0
43,6
44,4
45,2
46,6
47,2
48,2
49,0
50,0
51,8
52,1
53,4
54,8
55,4
56,4
57,7
58,7
59,4
60,1
61,7
62,6
63,7
64,0
65,0
66,7
67,7
68,1
69,1
70,4
71,2
72,2
73,0
74,4
75,4
76,4
77,8
78,1
79,2
80,4
81,4
82,6
83,6
84,4
85,9
86,9
87,9
88,2
89,9
90,6
91,1
92,4
93,9
94,4
95,4
96,4
97,6
98,4
99,9
100,4
101,9
102,7
103,9
104,2
105,0
106,9
107,7
108,4
109,8
110,0
111,7
112,0
113,0
114,4
115,1
116,9
117,2
118,2
119,9
120,2
121,9
122,9
123,0
124,6
125,1
126,6
127,2
128,0
129,4
130,0
131,1
132,1
133,4
134,0
135,9
136,4
137,6
138,7
139,6
140,4
141,0
142,7
143,9
144,7
145,0
146,9
147,2
148,9
149,4
150,6
151,4
152,4
153,0
154,0
155,0
156,2
157,9
158,0
159,1
160,6
161,2
162,1
163,8
164,1
165,0
166,2
167,1
168,2
169,8
170,6
171,8
172,8
173,2
174,1
175,4
176,0
177,2
178,7
179,8
180,8
181,0
182,7
183,5
184,2
185,0
186,6
187,1
188,0
189,2
190,2
191,4
192,0
193,0
194,8
195,2
196,0
197,1
198,2
199,1
200,0
201,6
202,6
203,1
204,1
205,5
206,6
207,6
208,0
209,2
210,2
211,8
212,1
213,2
214,7
215,2
216,6
217,2
218,6
219,8
220,1
221,1
222,8
223,1
224,2
225,2
226,2
227,2
228,1
229,0
230,8
231,1
232,0
233,0
234,0
235,1
236,2
237,1
238,0
239,5
240,9
241,2
242,6
243,1
244,1
245,5
246,4
247,8
248,2
249,2
250,2
251,1
252,0
253,9
254,2
255,5
256,9
257,9
258,2
259,7
260,1
261,2
262,6
263,4
264,2
265,9
266,0
267,2
268,8
269,2
270,2
271,1
272,9
273,0
274,9
275,9
276,1
277,5
278,2
279,5
280,6
281,4
282,9
283,5
284,2
285,1
286,4
287,5
288,7
289,2
290,1
291,0
292,1
293,6
294,9
295,4
296,4
297,0
298,9
299,2
300,6
301,6
302,0
303,2
304,0
305,6
306,1
307,9
308,7
309,2
310,0
311,4
312,9
313,1
314,0
315,9
316,1
317,2
318,5
319,2
320,2
321,6
322,8
323,2
324,1
325,2
326,8
327,1
328,5
329,2
330,0
331,2
332,8
333,1
334,1
335,2
336,6
337,8
338,7
339,8
340,0
341,5
342,7
343,7
344,0
345,2
346,8
347,7
348,8
349,7
350,1
351,6
352,0
353,2
354,0
355,2
356,8
357,8
358,0
359,8
360,0
361,8
362,0
363,6
364,2
365,8
366,5
367,5
368,2
369,5
370,6
371,1
372,5
373,0
374,5
375,9
376,6
377,6
378,6
379,5
380,8
381,0
382,1
383,2
384,7
385,7
386,8
387,5
388,7
389,8
390,5
391,7
392,0
393,0
394,2
395,1
396,8
397,2
398,5
399,8
400,6
401,2
402,1
403,2
404,5
405,5
406,9
407,6
408,6
409,2
410,0
411,9
412,5
413,0
414,1
415,9
416,2
417,9
418,9
419,5
420,5
421,8
422,7
423,1
424,0
425,6
426,0
427,0
428,2
429,1
430,7
431,7
432,9
433,5
434,5
435,2
436,2
437,0
438,5
439,7
440,5
441,6
442,6
443,0
444,5
445,6
446,1
447,6
448,6
449,2
450,2
451,1
452,6
453,2
454,6
455,2
456,7
457,6
458,7
459,6
460,6
461,1
462,6
463,2
464,2
465,9
466,9
467,0
468,1
469,1
470,2
471,5
472,5
473,2
474,1
475,2
476,5
477,5
478,5
479,7
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,8
641,8
642,4
643,6
644,8
645,4
646,3
647,8
648,4
649,4
650,4
651,1
652,4
653,1
654,1
655,1
656,8
657,8
658,8
659,7
660,0
661,0
662,7
663,1
664,7
665,7
666,1
667,8
668,7
669,4
670,1
671,3
672,4
673,8
674,8
675,4
676,8
677,7
678,2
679,7
680,4
681,4
682,1
683,1
684,4
685,8
686,3
687,4
688,0
689,4
690,8
691,4
692,3
693,0
694,4
695,2
696,0
697,4
698,6
699,7
700,3
701,4
702,0
703,4
704,7
705,4
706,6
707,7
708,2
709,1
710,0
711,4
712,0
713,0
714,4
715,4
716,4
717,8
718,1
719,7
720,4
721,9
722,9
723,9
724,8
725,4
726,6
727,6
728,4
729,4
730,4
731,1
732,6
733,9
734,3
735,4
736,9
737,4
738,1
739,1
740,4
741,9
742,6
743,4
744,6
745,9
746,9
747,4
748,4
749,7
750,2
751,9
752,2
753,9
754,4
755,4
756,0
757,4
758,1
759,4
760,0
761,4
762,1
763,2
764,1
765,1
766,2
767,6
768,6
769,0
770,9
771,6
772,0
773,0
774,4
775,4
776,4
777,4
778,1
779,6
780,4
781,4
782,3
783,4
784,9
785,7
786,4
787,1
788,7
789,1
790,6
791,9
792,7
793,9
794,9
795,0
796,4
797,9
798,1
799,9
800,6
801,8
802,6
803,0
804,8
805,6
806,8
807,6
808,0
809,8
810,1
811,1
812,1
813,1
814,1
815,6
816,7
817,8
818,8
819,1
820,7
821,5
822,1
823,2
824,7
825,8
826,1
827,8
828,1
829,8
830,5
831,5
832,0
833,8
834,0
835,8
836,1
837,4
838,4
839,2
840,0
841,6
842,1
843,1
844,1
845,1
846,8
847,8
848,0
849,6
850,6
851,1
852,0
853,1
854,1
855,1
856,7
857,6
858,6
859,1
860,6
861,8
862,7
863,1
864,7
865,0
866,6
867,6
868,1
869,8
870,5
871,8
872,8
873,0
874,0
875,0
876,1
877,1
878,4
879,2
880,6
881,9
882,6
883,0
884,1
885,5
886,9
887,9
888,0
889,9
890,1
891,9
892,9
893,4
894,9
895,3
896,7
897,7
898,9
899,6
900,0
901,0
902,7
903,6
904,7
905,7
906,0
907,0
908,6
909,7
910,7
911,9
912,9
913,0
914,9
915,0
916,0
917,1
918,1
919,7
920,3
921,9
922,6
923,9
924,9
925,2
926,1
927,6
928,9
929,9
930,9
931,1
932,0
933,6
934,9
935,9
936,7
937,9
938,9
939,0
940,9
941,9
942,7
943,3
944,4
945,2
946,2
947,2
948,0
949,7
950,4
951,5
952,0
953,9
954,0
955,0
956,9
957,9
958,9
959,2
960,5
961,8
962,5
963,6
964,2
965,6
966,6
967,6
968,5
969,5
970,0
971,5
972,6
973,3
974,5
975,1
976,5
977,8
978,0
979,7
980,1
981,0
982,6
983,7
984,0
985,7
986,0
987,0
988,8
989,3
990,5
991,5
992,3
993,0
994,0
995,5
996,1
997,8
998,5
999,8
1000,5
1001,6
1002,6
1003,0
1004,5
1005,8
1006,6
1007,5
1008,5
1009,5
1010,5
1011,1
1012,1
1013,1
1014,8
1015,8
1016,0
1017,5
1018,1
1019,1
1020,7
1021,0
1022,8
1023,7
1024,5
1025,5
1026,1
1027,5
1028,8
1029,1
1030,1
1031,2
1032,0
1033,0
1034,5
1035,5
1036,5
1037,5
1038,1
1039,3
1040,0
1041,6
1042,0
1043,0
1044,3
1045,1
1046,2
1047,8
1048,0
1049,5
1050,9
1051,9
1052,2
1053,9
1054,5
1055,6
1056,7
1057,5
1058,9
1059,1
1060,5
1061,1
1062,5
1063,5
1064,7
1065,6
1066,1
1067,0
1068,0
1069,0
1070,5
1071,1
1072,9
1073,0
1074,0
1075,5
1076,9
1077,5
1078,8
1079,7
1080,0
1081,5
1082,1
1083,9
1084,1
1085,0
1086,3
1087,6
1088,6
1089,6
1090,5
1091,5
1092,3
1093,9
1094,1
1095,5
1096,5
1097,6
1098,3
1099,7
1100,0
1101,6
1102,1
1103,7
1104,9
1105,5
1106,1
1107,6
1108,9
1109,5
1110,1
1111,2
1112,9
1113,5
1114,5
1115,1
1116,0
1117,9
1118,1
1119,2
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
