0,156
1,88
2,88
3,277
4,133
5,469
6,118
7,134
8,138
9,322
10,68
11,279
12,173
13,139
14,136
15,372
16,187
17,157
18,161
19,216
20,131
21,404
22,206
23,239
24,124
25,298
26,96
27,206
28,170
29,323
30,275
31,151
32,190
33,84
34,180
35,134
36,335
37,109
38,299
39,87
40,121
41,210
42,345
43,576
44,227
45,173
46,147
47,506
48,271
49,450
50,216
51,216
52,196
53,89
54,155
55,231
56,211
57,265
58,250
59,266
60,108
61,123
62,717
63,185
64,199
65,107
66,225
67,102
68,938
69,101
70,161
71,60
72,203
73,210
74,591
75,91
76,274
77,154
78,91
79,114
80,361
81,170
82,283
83,103
84,175
85,304
86,171
87,101
88,432
89,111
90,278
91,107
92,145
93,152
94,193
95,250
96,357
97,132
98,133
99,253
100,197
101,230
102,286
103,37
104,144
105,117
106,294
107,235
108,124
109,288
110,144
111,52
112,174
113,192
114,43
115,336
116,179
117,119
118,144
119,341
120,125
121,148
122,141
123,309
124,178
125,168
126,70
127,152
128,150
129,118
130,233
131,74
132,68
133,501
134,129
135,325
136,196
137,134
138,99
139,483
140,392
141,132
142,110
143,73
144,34
145,366
146,110
147,99
148,247
149,117
150,153
151,143
152,709
153,239
154,195
155,118
156,159
157,433
158,205
159,81
160,176
161,168
162,97
163,198
164,282
165,180
166,64
167,78
168,120
169,293
170,86
171,245
172,139
173,440
174,138
175,132
176,105
177,188
178,151
179,141
180,409
181,491
182,236
183,205
184,55
185,188
186,184
187,126
188,85
189,323
190,184
191,168
192,283
193,263
194,216
195,191
196,173
197,107
198,277
199,104
200,215
201,182
202,234
203,102
204,169
205,293
206,192
207,121
208,73
209,194
210,155
211,207
212,463
213,329
214,125
215,273
216,201
217,177
218,124
219,157
220,84
221,634
222,262
223,181
224,204
225,174
226,137
227,239
228,48
229,215
230,33
231,463
232,135
233,157
234,95
235,106
236,177
237,252
238,154
239,146
240,141
241,184
242,197
243,249
244,140
245,59
246,114
247,71
248,274
249,183
250,195
251,133
252,235
253,68
254,55
255,127
256,131
257,120
258,294
259,87
260,209
261,91
262,250
263,67
264,88
265,121
266,255
267,47
268,262
269,226
270,67
271,109
272,148
273,173
274,164
275,232
276,188
277,320
278,71
279,135
280,419
281,110
282,246
283,122
284,291
285,89
286,153
287,40
288,245
289,108
290,186
291,397
292,93
293,534
294,128
295,180
296,97
297,199
298,120
299,250
300,124
301,80
302,92
303,99
304,248
305,98
306,385
307,119
308,298
309,107
310,78
311,91
312,235
313,81
314,28
315,88
316,502
317,199
318,131
319,201
320,113
321,80
322,181
323,106
324,95
325,195
326,454
327,156
328,276
329,172
330,111
331,201
332,300
333,245
334,124
335,94
336,229
337,112
338,86
339,77
340,293
341,284
342,298
343,114
344,108
345,83
346,204
347,174
348,80
349,121
350,166
351,510
352,138
353,95
354,96
355,153
356,372
357,91
358,144
359,161
360,104
361,154
362,124
363,110
364,39
365,358
366,86
367,395
368,132
369,69
370,85
371,64
372,147
373,457
374,222
375,107
376,109
377,38
378,61
379,166
380,204
381,156
382,116
383,104
384,415
385,104
386,230
387,134
388,193
389,366
390,47
391,134
392,61
393,57
394,106
395,57
396,71
397,66
398,61
399,256
400,97
401,104
402,148
403,74
404,83
405,44
406,72
407,143
408,64
409,23
410,106
411,20
412,128
413,115
414,66
415,222
416,69
417,37
418,77
419,191
420,133
421,211
422,79
423,48
424,52
425,127
426,130
427,86
428,187
429,133
430,230
431,124
432,136
433,151
434,322
435,200
436,51
437,110
438,246
439,117
440,46
441,288
442,251
443,106
444,259
445,106
446,142
447,97
448,156
449,76
450,153
451,362
452,107
453,108
454,200
455,303
456,118
457,27
458,343
459,173
460,182
461,40
462,96
463,93
464,156
465,134
466,68
467,106
468,128
469,220
470,153
471,122
472,167
473,213
474,114
475,213
476,205
477,302
478,79
479,91
480,360
481,149
482,164
483,88
484,120
485,236
486,382
487,180
488,114
489,99
490,62
491,100
492,113
493,61
494,171
495,56
496,110
497,233
498,59
499,131
500,74
501,122
502,157
503,75
504,21
505,154
506,341
507,155
508,300
509,108
510,115
511,66
512,202
513,89
514,327
515,135
516,119
517,157
518,107
519,74
520,67
521,110
522,46
523,191
524,155
525,62
526,237
527,123
528,184
529,366
530,83
531,198
532,39
533,121
534,73
535,110
536,175
537,115
538,191
539,164
540,111
541,162
542,218
543,506
544,89
545,106
546,81
547,149
548,92
549,251
550,33
551,517
552,55
553,138
554,75
555,93
556,78
557,178
558,271
559,214
560,83
561,225
562,147
563,184
564,250
565,56
566,139
567,49
568,277
569,334
570,332
571,65
572,86
573,109
574,62
575,106
576,381
577,63
578,178
579,235
580,262
581,619
582,36
583,213
584,536
585,114
586,287
587,91
588,142
589,78
590,268
591,325
592,145
593,235
594,205
595,331
596,170
597,113
598,106
599,95
600,63
601,210
602,126
603,100
604,21
605,156
606,115
607,56
608,127
609,49
610,148
611,125
612,220
613,165
614,204
615,123
616,41
617,268
618,116
619,130
620,174
621,165
622,147
623,322
624,203
625,241
626,163
627,304
628,112
629,195
630,193
631,186
632,48
633,187
634,626
635,291
636,209
637,266
638,378
639,32
640,38
641,232
642,141
643,438
644,124
645,166
646,116
647,130
648,164
649,59
650,129
651,221
652,65
653,103
654,152
655,167
656,349
657,89
658,443
659,129
660,152
661,238
662,32
663,33
664,456
665,183
666,180
667,166
668,402
669,304
670,131
671,329
672,388
673,478
674,135
675,241
676,78
677,264
678,225
679,400
680,29
681,263
682,302
683,291
684,237
685,75
686,175
687,256
688,168
689,795
690,260
691,32
692,396
693,199
694,357
695,476
696,530
697,1001
698,1001
699,499
700,135
701,377
702,504
703,240
704,533
705,146
706,417
707,32
708,42
709,199
710,336
711,210
712,197
713,795
714,169
715,796
716,442
717,367
718,62
719,272
720,362
721,148
722,313
723,18
724,94
725,42
726,57
727,556
728,758
729,210
730,440
731,139
732,818
733,129
734,1001
735,796
736,47
737,587
738,483
739,789
740,1001
741,205
742,653
743,53
744,131
745,366
746,238
747,280
748,605
749,1001
750,352
751,117
752,354
753,1001
754,877
755,146
756,212
757,125
758,267
759,377
760,254
761,405
762,1001
763,530
764,249
765,1001
766,390
767,202
768,1001
769,37
770,344
771,1001
772,47
773,86
774,186
775,504
776,331
777,133
778,1001
779,175
780,585
781,1001
