0,-0.7019383,
1,-0.945807,
2,-0.9656083,
3,-0.9024233,
4,-0.8525771,
5,-0.8624234,
6,-0.7968174,
7,-0.817685,
8,-0.7842576,
9,-0.6102287,
10,-0.6457972,
11,-0.5185369,
12,-0.3931207,
13,-0.2986552,
14,-0.2629239,
15,-0.2874427,
16,-0.3010882,
17,-0.3442582,
18,-0.3200606,
19,-0.3152787,
20,-0.3128937,
21,-0.3069642,
22,-0.3095216,
23,-0.3083033,
24,-0.2891717,
25,-0.2868635,
26,-0.2948732,
27,-0.2938362,
28,-0.2982115,
29,-0.3110695,
30,-0.312878,
31,-0.3001398,
32,-0.3007796,
33,-0.2997007,
34,-0.297287,
35,-0.2950805,
36,-0.3183922,
37,-0.3037119,
38,-0.3257006,
39,-0.3502066,
40,-0.3581789,
41,-0.3737739,
42,-0.363477,
43,-0.3485539,
44,-0.344222,
45,-0.3490534,
46,-0.3496704,
47,-0.3696094,
48,-0.3660485,
49,-0.3819624,
50,-0.376669,
51,-0.3657261,
52,-0.3641452,
53,-0.3492326,
54,-0.3529809,
55,-0.3709978,
56,-0.3692513,
57,-0.3810836,
58,-0.3860855,
59,-0.4091358,
60,-0.3975344,
61,-0.3845131,
62,-0.3746131,
63,-0.3776177,
64,-0.373244,
65,-0.3667994,
66,-0.3525331,
67,-0.347814,
68,-0.3468393,
69,-0.3479908,
70,-0.3490547,
71,-0.3714505,
72,-0.3790966,
73,-0.383313,
74,-0.3806137,
75,-0.3902846,
76,-0.3960699,
77,-0.4022691,
78,-0.4294786,
79,-0.4259769,
80,-0.4249198,
81,-0.4227825,
82,-0.4193766,
83,-0.4181509,
84,-0.4155654,
85,-0.4049089,
86,-0.4090106,
87,-0.3909669,
88,-0.3883739,
89,-0.3883353,
90,-0.386405,
91,-0.389432,
92,-0.3780873,
93,-0.3791643,
94,-0.3676288,
95,-0.3629297,
96,-0.3628955,
97,-0.3601249,
98,-0.3597659,
99,-0.3643286,
100,-0.3642956,
101,-0.3601552,
102,-0.3529937,
103,-0.3549273,
104,-0.3571789,
105,-0.3518861,
106,-0.3476437,
107,-0.3473277,
108,-0.3445651,
109,-0.3560018,
110,-0.3498728,
111,-0.3440929,
112,-0.3461582,
113,-0.3434677,
114,-0.3418545,
115,-0.354778,
116,-0.3532378,
117,-0.3622761,
118,-0.3761513,
119,-0.3727694,
120,-0.3688664,
121,-0.3666991,
122,-0.3687751,
123,-0.3660285,
124,-0.3637999,
125,-0.3654275,
126,-0.3706472,
127,-0.3685444,
128,-0.3659421,
129,-0.3706889,
130,-0.3638081,
131,-0.3727675,
132,-0.3723848,
133,-0.3703052,
134,-0.3641192,
135,-0.3626606,
136,-0.3619839,
137,-0.3593878,
138,-0.3578618,
139,-0.3598723,
140,-0.3587955,
141,-0.3563306,
142,-0.3554233,
143,-0.3563561,
144,-0.3555366,
145,-0.3522837,
146,-0.3515163,
147,-0.3554203,
148,-0.3532107,
149,-0.3508495,
150,-0.3491441,
151,-0.347517,
152,-0.3469073,
153,-0.3458673,
154,-0.350828,
155,-0.3506083,
156,-0.348691,
157,-0.3446216,
158,-0.3419216,
159,-0.337584,
160,-0.3351626,
161,-0.3328516,
162,-0.3327948,
163,-0.3315141,
164,-0.3306921,
165,-0.3302514,
166,-0.3313854,
167,-0.3417354,
168,-0.3435529,
169,-0.3443895,
170,-0.3426729,
171,-0.3429232,
172,-0.3412495,
173,-0.3403402,
174,-0.3386109,
175,-0.3388641,
176,-0.3373376,
177,-0.3365569,
178,-0.3358454,
179,-0.3347349,
180,-0.3333916,
181,-0.3301408,
182,-0.3273858,
183,-0.3258168,
184,-0.3251349,
185,-0.3255137,
186,-0.3274595,
187,-0.3256246,
188,-0.3240166,
189,-0.3210494,
190,-0.319679,
191,-0.3203948,
192,-0.3197163,
193,-0.3192749,
194,-0.3173665,
195,-0.3135236,
196,-0.3118506,
197,-0.3102976,
198,-0.311995,
199,-0.3157606,
200,-0.3139637,
201,-0.3127457,
202,-0.3106183,
203,-0.3096901,
204,-0.3080072,
205,-0.3088929,
206,-0.3052033,
207,-0.3032576,
208,-0.3031437,
209,-0.3052954,
210,-0.3031936,
211,-0.3027469,
212,-0.301643,
213,-0.3003176,
214,-0.298847,
215,-0.2978823,
216,-0.2952287,
217,-0.2937254,
218,-0.2917496,
219,-0.2895573,
220,-0.2893352,
221,-0.2896932,
222,-0.2924572,
223,-0.2901652,
224,-0.2879184,
225,-0.2875657,
226,-0.2865923,
227,-0.2847091,
228,-0.2839313,
229,-0.2863823,
230,-0.284739,
231,-0.2839865,
232,-0.2819989,
233,-0.2801993,
234,-0.2785861,
235,-0.2780169,
236,-0.2774576,
237,-0.2806453,
238,-0.2854578,
239,-0.2848208,
240,-0.2833064,
241,-0.2813914,
242,-0.2802724,
243,-0.2799479,
244,-0.2792935,
245,-0.278778,
246,-0.2784163,
247,-0.2792603,
248,-0.2809258,
249,-0.2803057,
250,-0.2777621,
251,-0.2787646,
252,-0.2808541,
253,-0.2804351,
254,-0.2784685,
255,-0.2776141,
256,-0.2773553,
257,-0.2785576,
258,-0.2763454,
259,-0.2747113,
260,-0.2726867,
261,-0.2734784,
262,-0.2747264,
263,-0.2744932,
264,-0.273903,
265,-0.2750317,
266,-0.2744848,
267,-0.2721477,
268,-0.2715729,
269,-0.2711354,
270,-0.2692706,
271,-0.2661458,
272,-0.2640856,
273,-0.2625536,
274,-0.2621937,
275,-0.2641068,
276,-0.2611703,
277,-0.261091,
278,-0.2596136,
279,-0.2598452,
280,-0.2577869,
281,-0.2565821,
282,-0.2561617,
283,-0.2552214,
284,-0.2537935,
285,-0.2524721,
286,-0.2519543,
287,-0.2520331,
288,-0.2504883,
289,-0.2488287,
290,-0.2482731,
291,-0.2478841,
292,-0.2473861,
293,-0.247097,
294,-0.246193,
295,-0.2448255,
296,-0.2440724,
297,-0.2424644,
298,-0.2420332,
299,-0.2410326,
300,-0.2410918,
301,-0.239369,
302,-0.2408148,
303,-0.2407791,
304,-0.2405907,
305,-0.2396142,
306,-0.2389948,
307,-0.2379769,
308,-0.2366531,
309,-0.2354169,
310,-0.2348442,
311,-0.2345294,
312,-0.2345666,
313,-0.2342049,
314,-0.2339368,
315,-0.233666,
316,-0.2325943,
317,-0.232231,
318,-0.2313951,
319,-0.2303939,
320,-0.2300806,
321,-0.2298554,
322,-0.2290991,
323,-0.2279032,
324,-0.2279425,
325,-0.226599,
326,-0.2258432,
327,-0.2256286,
328,-0.2261569,
329,-0.2258876,
330,-0.2255801,
331,-0.2242442,
332,-0.2231623,
333,-0.2216811,
334,-0.2207992,
335,-0.2194604,
336,-0.219111,
337,-0.2188041,
338,-0.2171712,
339,-0.2157744,
340,-0.2151657,
341,-0.214736,
342,-0.2134862,
343,-0.2137289,
344,-0.2138303,
345,-0.2136538,
346,-0.2132258,
347,-0.2123035,
348,-0.2116217,
349,-0.2109562,
350,-0.2105405,
351,-0.2096004,
352,-0.2092244,
353,-0.2086655,
354,-0.2082691,
355,-0.2083617,
356,-0.207784,
357,-0.2097528,
358,-0.209201,
359,-0.208204,
360,-0.2066827,
361,-0.2059127,
362,-0.2058228,
363,-0.2057039,
364,-0.2051771,
365,-0.2043664,
366,-0.2045065,
367,-0.2029903,
368,-0.2034166,
369,-0.2029953,
370,-0.2020287,
371,-0.2009589,
372,-0.2005023,
373,-0.200172,
374,-0.1989507,
375,-0.1972221,
376,-0.1947602,
377,-0.1933676,
378,-0.1924851,
379,-0.191733,
380,-0.1909083,
381,-0.1896586,
382,-0.1892103,
383,-0.1885848,
384,-0.1876294,
385,-0.1864886,
386,-0.1858167,
387,-0.1855487,
388,-0.1845315,
389,-0.1832112,
390,-0.1818788,
391,-0.1814996,
392,-0.1815115,
393,-0.1812185,
394,-0.180313,
395,-0.1793667,
396,-0.1791207,
397,-0.1779222,
398,-0.1765313,
399,-0.1754783,
400,-0.1740892,
401,-0.1738869,
402,-0.1730707,
403,-0.172198,
404,-0.171258,
405,-0.1701721,
406,-0.1699307,
407,-0.1696094,
408,-0.1685941,
409,-0.1688704,
410,-0.1680604,
411,-0.1666533,
412,-0.1655107,
413,-0.1646911,
414,-0.1644636,
415,-0.1638222,
416,-0.1629279,
417,-0.1619021,
418,-0.1608785,
419,-0.1600572,
420,-0.159621,
421,-0.1587814,
422,-0.1582639,
423,-0.1568776,
424,-0.1564088,
425,-0.1552792,
426,-0.1547743,
427,-0.1536099,
428,-0.1529852,
429,-0.1526075,
430,-0.1514652,
431,-0.1511068,
432,-0.151021,
433,-0.1506373,
434,-0.1492191,
435,-0.1480987,
436,-0.1475833,
437,-0.1471761,
438,-0.146295,
439,-0.145757,
440,-0.144993,
441,-0.1445494,
442,-0.1427027,
443,-0.1419487,
444,-0.1412118,
445,-0.1406206,
446,-0.1399708,
447,-0.1395235,
448,-0.1391703,
449,-0.1381146,
450,-0.136897,
451,-0.1364773,
452,-0.1360153,
453,-0.1354167,
454,-0.1349692,
455,-0.1332544,
456,-0.1321139,
457,-0.1316657,
458,-0.1310536,
459,-0.130485,
460,-0.1298796,
461,-0.1290468,
462,-0.127971,
463,-0.1271055,
464,-0.1268847,
465,-0.1269713,
466,-0.1264987,
467,-0.1261681,
468,-0.1254791,
469,-0.1252435,
470,-0.1247339,
471,-0.1241697,
472,-0.1233585,
473,-0.123,
474,-0.1222041,
475,-0.1219353,
476,-0.1214729,
477,-0.1212892,
478,-0.1211724,
479,-0.1208363,
480,-0.1200869,
481,-0.1192951,
482,-0.1191641,
483,-0.1182123,
484,-0.1179494,
485,-0.1175965,
486,-0.1169227,
487,-0.1156984,
488,-0.1155702,
489,-0.1146454,
490,-0.1133425,
491,-0.1122022,
492,-0.1119724,
493,-0.1112971,
494,-0.1107671,
495,-0.1102265,
496,-0.1094085,
497,-0.1086709,
498,-0.1084956,
499,-0.1080746,
500,-0.1079312,
501,-0.1074259,
502,-0.1072036,
503,-0.1069042,
504,-0.1061901,
505,-0.1054917,
506,-0.1051,
507,-0.1042354,
508,-0.1039651,
509,-0.1035487,
510,-0.1027538,
511,-0.1024741,
512,-0.1016275,
513,-0.1013594,
514,-0.1011796,
515,-0.1008602,
516,-0.1002409,
517,-0.09999378,
518,-0.09951343,
519,-0.09842026,
520,-0.09775674,
521,-0.09779324,
522,-0.09722248,
523,-0.09701929,
524,-0.09507718,
525,-0.09451687,
526,-0.09386117,
527,-0.09348465,
528,-0.09317075,
529,-0.09254515,
530,-0.09243115,
531,-0.09159569,
532,-0.09148472,
533,-0.0912888,
534,-0.09087312,
535,-0.09010357,
536,-0.08958738,
537,-0.0887576,
538,-0.08839747,
539,-0.0878656,
540,-0.08756544,
541,-0.08839864,
542,-0.08816468,
543,-0.08768079,
544,-0.08748976,
545,-0.08844683,
546,-0.08835206,
547,-0.08763549,
548,-0.08742652,
549,-0.0872854,
550,-0.08705932,
551,-0.08638582,
552,-0.08611025,
553,-0.08585621,
554,-0.08517626,
555,-0.08490979,
556,-0.0845608,
557,-0.08412029,
558,-0.08386494,
559,-0.08322079,
560,-0.08241311,
561,-0.08228231,
562,-0.08177016,
563,-0.08127744,
564,-0.08136392,
565,-0.08159751,
566,-0.08081271,
567,-0.08026422,
568,-0.08005908,
569,-0.07954226,
570,-0.0790798,
571,-0.07878482,
572,-0.07765172,
573,-0.07710584,
574,-0.07641568,
575,-0.0761549,
576,-0.07553389,
577,-0.07488003,
578,-0.07448333,
579,-0.07395044,
580,-0.07349894,
581,-0.07334516,
582,-0.07324822,
583,-0.0728701,
584,-0.07244062,
585,-0.07196235,
586,-0.07138292,
587,-0.07070092,
588,-0.06999774,
589,-0.0700722,
590,-0.06951482,
591,-0.06882767,
592,-0.06836555,
593,-0.06819371,
594,-0.06804467,
595,-0.0668244,
596,-0.06638229,
597,-0.0659136,
598,-0.0647689,
599,-0.06432172,
600,-0.06422327,
601,-0.06374887,
602,-0.06369215,
603,-0.0635682,
604,-0.06269989,
605,-0.06205973,
606,-0.06136799,
607,-0.06090376,
608,-0.05957961,
609,-0.05944494,
610,-0.05932288,
611,-0.05877783,
612,-0.05834595,
613,-0.05786077,
614,-0.057076,
615,-0.05695732,
616,-0.05638568,
617,-0.05580706,
618,-0.05561455,
619,-0.05473596,
620,-0.05439851,
621,-0.05400677,
622,-0.05348986,
623,-0.05344845,
624,-0.05296898,
